0  100  200
6126  200  600
6127  200  800
6128  300  400
6129  300  500
6130  300  600
6131  200  500
6132  300  700
6133  300  600
6134  300  400
6135  200  600
6136  300  500
6137  300  500
6138  300  600
6139  400  400
6140  300  400
6141  300  200
6142  300  400
6143  300  500
6144  400  400
6145  300  700
6146  400  400
6147  300  600
6148  300  400
6149  300  400
6150  200  600
6151  300  400
6152  300  800
6153  400  600
6154  400  600
6155  300  800
6156  400  500
6157  400  400
6158  400  400
6159  300  500
6160  300  500
6161  300  600
6162  300  500
6163  300  500
6164  300  400
6165  300  400
6166  400  500
6167  300  300
6168  300  500
6169  300  400
6170  400  700
6171  400  400
6172  300  300
6173  300  300
6174  200  400
6175  200  400
6176  200  200
6177  200  500
6178  300  500
6179  400  400
6180  300  400
6181  200  400
6182  200  700
6183  400  500
6184  300  400
6185  300  500
6186  200  600
6187  300  500
6188  300  400
6189  300  400
6190  300  300
6191  300  1100
6192  500  500
6193  300  500
6194  300  600
6195  400  400
6196  200  300
6197  100  700
6198  400  300
6199  200  500
6200  300  600
6201  300  500
6202  300  500
6203  300  600
6204  500  400
6205  300  300
6206  200  500
6207  200  700
6208  400  500
6209  300  300
6210  300  700
6211  300  600
6212  200  500
6213  300  400
6214  300  400
6215  300  300
6216  200  500
6217  400  300
6218  200  400
6219  200  600
6220  500  900
6221  300  400
6222  200  300
6223  200  500
6224  400  500
6225  400  500
6226  200  400
6227  200  400
6228  200  500
6229  500  500
6230  300  400
6231  200  300
6232  200  500
6233  400  600
6234  400  400
6235  200  400
6236  300  400
6237  300  200
6238  200  700
6239  300  500
6240  400  600
6241  400  400
6242  200  400
6243  200  500
6244  300  500
6245  300  600
6246  300  400
6247  200  500
6248  300  600
6249  300  300
6250  200  600
6251  300  500
6252  300  400
6253  200  400
6254  200  400
6255  300  300
6256  200  500
6257  500  900
6258  500  600
6259  400  500
6260  300  500
6261  300  700
6262  300  500
6263  200  400
6264  300  400
6265  200  600
6266  300  600
6267  200  400
6268  300  400
6269  200  300
6270  200  500
6271  300  400
6272  200  500
6273  300  400
6274  300  700
6275  300  700
6276  400  300
6277  200  600
6278  300  400
6279  200  300
6280  200  500
6281  400  600
6282  200  600
6283  400  500
6284  300  400
6285  200  600
6286  300  500
6287  400  400
6288  300  200
6289  200  500
6290  300  300
6291  300  400
6292  200  500
6293  300  400
6294  200  600
6295  300  400
6296  200  600
6297  300  500
6298  200  500
6299  400  700
6300  300  400
6301  400  700
6302  500  700
6303  300  600
6304  300  400
6305  300  400
6306  300  500
6307  300  500
6308  400  400
6309  300  400
6310  600  600
6311  400  500
6312  500  500
6313  400  400
6314  400  600
6315  400  700
6316  400  400
6317  400  600
6318  500  800
6319  500  700
6320  500  400
6321  300  700
6322  500  400
6323  300  600
6324  400  400
6325  300  600
6326  500  700
6327  300  600
6328  500  500
6329  300  700
6330  500  400
6331  200  900
6332  600  600
6333  400  600
6334  400  800
6335  600  900
6336  500  500
6337  400  400
6338  400  700
6339  400  600
6340  400  900
6341  600  600
6342  400  400
6343  300  300
6344  200  400
6345  200  600
6346  400  400
6347  300  600
6348  300  600
6349  200  600
6350  300  600
6351  300  500
6352  300  500
6353  300  400
6354  200  400
6355  300  500
6356  300  400
6357  200  500
6358  500  600
6359  400  300
6360  200  400
6361  300  400
6362  300  700
6363  400  700
6364  400  500
6365  300  400
6366  300  400
6367  300  400
6368  300  400
6369  300  600
6370  300  500
6371  300  400
6372  200  400
6373  200  200
6374  100  500
6375  200  500
6376  300  400
6377  200  400
6378  200  600
6379  500  400
6380  200  400
6381  200  500
6382  300  700
6383  400  400
6384  300  300
6385  300  1000
6386  400  600
6387  400  600
6388  400  500
6389  400  1400
6390  500  800
6391  400  400
6392  200  500
6393  200  300
6394  200  400
6395  300  400
6396  200  500
6397  300  400
6398  200  400
6399  200  700
6400  400  800
6401  600  600
6402  400  900
6403  600  900
6404  600  600
6405  200  500
6406  300  800
6407  400  500
6408  300  500
6409  300  400
6410  200  400
6411  300  800
6412  800  900
6413  400  400
6414  300  300
6415  300  300
6416  200  500
6417  500  3200
6418  400  500
6419  400  600
6420  400  300
6421  200  500
6422  300  500
6423  300  700
6424  600  600
6425  400  700
6426  700  2800
6427  500  500
6428  400  1000
6429  13000  700
6430  400  1000
6431  500  800
6432  500  1200
6433  800  700
6434  400  1400
6435  500  1300
6436  700  700
6437  400  600
6438  300  500
6439  300  300
6440  300  700
6441  600  1400
6442  600  700
6443  400  600
6444  300  400
6445  400  800
6446  400  1000
6447  600  600
6448  400  900
6449  600  700
6450  500  900
6451  700  700
6452  400  800
6453  300  500
6454  400  600
6455  400  500
6456  400  600
6457  400  400
6458  200  600
6459  300  400
6460  200  500
6461  300  500
6462  300  500
6463  300  500
6464  300  500
6465  300  400
6466  200  400
6467  200  500
6468  300  300
6469  200  400
6470  400  800
6471  400  400
6472  300  400
6473  300  300
6474  200  500
6475  400  400
6476  200  500
6477  300  500
6478  400  400
6479  200  600
6480  300  400
6481  200  400
6482  300  600
6483  500  400
6484  300  500
6485  300  300
6486  200  400
6487  200  700
6488  300  400
6489  200  400
6490  200  500
6491  300  400
6492  300  400
6493  200  400
6494  200  300
6495  200  500
6496  300  500
6497  300  400
6498  300  600
6499  400  400
6500  300  300
6501  200  600
6502  300  500
6503  300  500
6504  300  400
6505  200  400
6506  200  600
6507  300  400
6508  300  400
6509  400  300
6510  200  500
6511  300  500
6512  300  300
6513  300  500
6514  200  500
6515  300  400
6516  200  400
6517  300  500
6518  200  400
6519  300  600
6520  300  600
6521  300  400
6522  200  400
6523  300  500
6524  300  400
6525  300  400
6526  300  500
6527  400  400
6528  300  500
6529  300  500
6530  200  400
6531  200  500
6532  300  500
6533  400  300
6534  300  600
6535  300  400
6536  400  1000
6537  400  800
6538  500  600
6539  400  600
6540  300  300
6541  200  800
6542  300  1100
6543  500  800
6544  200  500
6545  300  500
6546  200  500
6547  200  400
6548  200  500
6549  300  400
6550  200  400
6551  200  300
6552  200  500
6553  300  400
6554  200  600
6555  400  400
6556  200  600
6557  400  400
6558  300  600
6559  400  400
6560  200  400
6561  300  500
6562  300  400
6563  300  400
6564  200  300
6565  300  500
6566  200  500
6567  300  500
6568  200  400
6569  300  500
6570  500  500
6571  300  600
6572  300  600
6573  400  400
6574  200  500
6575  300  600
6576  300  300
6577  300  500
6578  300  700
6579  400  600
6580  300  400
6581  300  300
6582  200  500
6583  300  400
6584  300  400
6585  300  400
6586  400  700
6587  400  700
6588  300  500
6589  200  500
6590  300  400
6591  200  500
6592  300  600
6593  300  300
6594  200  300
6595  200  300
6596  300  500
6597  300  200
6598  100  300
6599  200  400
6600  300  300
6601  200  500
6602  300  400
6603  200  500
6604  300  500
6605  300  400
6606  200  400
6607  200  400
6608  300  400
6609  300  600
6610  300  600
6611  400  400
6612  300  500
6613  300  400
6614  200  300
6615  300  400
6616  200  700
6617  300  500
6618  300  300
6619  300  500
6620  300  500
6621  200  500
6622  400  400
6623  300  500
6624  200  300
6625  300  900
6626  400  500
6627  200  400
6628  300  300
6629  300  400
6630  300  300
6631  300  600
6632  400  400
6633  200  600
6634  300  500
6635  200  600
6636  400  400
6637  300  500
6638  400  300
6639  300  300
6640  200  400
6641  300  300
6642  200  600
6643  300  500
6644  300  500
6645  300  400
6646  300  300
6647  200  600
6648  300  400
6649  200  300
6650  300  700
6651  400  500
6652  300  400
6653  300  400
6654  300  700
6655  400  400
6656  200  500
6657  300  100
6658  100  400
6659  200  400
6660  300  600
6661  400  400
6662  300  300
6663  200  300
6664  200  400
6665  300  600
6666  300  400
6667  200  400
6668  200  500
6669  300  300
6670  200  300
6671  200  500
6672  700  400
6673  200  600
6674  300  500
6675  300  400
6676  200  600
6677  400  400
6678  300  400
6679  200  300
6680  200  400
6681  200  300
6682  200  400
6683  200  300
6684  200  500
6685  200  600
6686  300  400
6687  300  300
6688  200  300
6689  200  500
6690  200  500
6691  300  300
6692  200  300
6693  200  300
6694  200  500
6695  300  300
6696  200  300
6697  300  400
6698  300  600
6699  300  400
6700  200  500
6701  200  500
6702  300  400
6703  300  400
6704  200  300
6705  200  500
6706  300  500
6707  300  300
6708  200  300
6709  200  400
6710  200  300
6711  100  300
6712  200  500
6713  200  400
6714  300  600
6715  300  400
6716  200  600
6717  300  500
6718  400  600
6719  300  400
6720  200  400
6721  200  400
6722  400  300
6723  300  300
6724  300  700
6725  300  400
6726  300  500
6727  300  600
6728  400  600
6729  400  400
6730  300  400
6731  300  500
6732  300  500
6733  200  500
6734  200  600
6735  400  400
6736  200  500
6737  300  400
6738  300  400
6739  200  600
6740  400  500
6741  300  600
6742  400  300
6743  200  500
6744  400  200
6745  100  500
6746  300  400
6747  200  500
6748  300  500
6749  300  300
6750  300  600
6751  300  600
6752  400  500
6753  300  600
6754  300  500
6755  300  400
6756  300  400
6757  300  500
6758  300  400
6759  300  500
6760  300  500
6761  300  300
6762  200  600
6763  400  400
6764  200  400
6765  200  700
6766  500  900
6767  500  600
6768  300  700
6769  25500  1300
6770  500  500
6771  500  700
6772  500  300
6773  300  800
6774  600  900
6775  600  700
6776  300  600
6777  500  600
6778  500  700
6779  500  500
6780  500  800
6781  500  400
6782  500  400
6783  300  600
6784  400  800
6785  400  500
6786  300  700
6787  400  400
6788  300  500
6789  300  500
6790  400  400
6791  300  400
6792  200  500
6793  300  400
6794  200  400
6795  200  400
6796  300  400
6797  200  700
6798  400  600
6799  400  300
6800  200  700
6801  400  500
6802  300  400
6803  200  600
6804  300  400
6805  300  1200
6806  300  600
6807  400  500
6808  300  300
6809  200  400
6810  200  400
6811  300  600
6812  300  300
6813  200  300
6814  200  400
6815  300  300
6816  200  300
6817  200  500
6818  300  600
6819  400  400
6820  300  300
6821  300  400
6822  300  400
6823  200  300
6824  100  700
6825  400  300
6826  300  300
6827  200  500
6828  300  600
6829  200  400
6830  200  500
6831  300  600
6832  300  600
6833  400  300
6834  300  500
6835  400  400
6836  300  400
6837  600  800
6838  400  500
6839  400  800
6840  400  300
6841  200  400
6842  300  500
6843  300  400
6844  500  900
6845  400  300
6846  200  200
6847  200  600
6848  500  600
6849  300  1100
6850  500  900
6851  300  600
6852  300  400
6853  300  400
6854  300  500
6855  400  400
6856  400  500
6857  200  600
6858  300  500
6859  300  400
6860  200  400
6861  400  300
6862  200  500
6863  300  600
6864  400  300
6865  200  300
6866  200  400
6867  300  500
6868  300  200
6869  100  700
6870  300  600
6871  300  400
6872  300  500
6873  200  300
6874  200  500
6875  300  700
6876  500  400
6877  300  500
6878  300  400
6879  200  500
6880  200  600
6881  400  300
6882  200  500
6883  200  400
6884  400  1100
6885  500  800
6886  500  900
6887  400  500
6888  300  700
6889  300  500
6890  300  400
6891  200  500
6892  200  500
6893  300  700
6894  300  500
6895  300  400
6896  300  500
6897  300  500
6898  400  300
6899  200  300
6900  200  500
6901  300  400
6902  300  400
6903  400  600
6904  300  500
6905  400  500
6906  200  600
6907  300  400
6908  200  400
6909  300  600
6910  300  400
6911  300  600
6912  300  600
6913  300  700
6914  300  400
6915  300  500
6916  300  300
6917  200  400
6918  300  500
6919  300  400
6920  200  400
6921  200  600
6922  300  400
6923  300  500
6924  300  300
6925  200  300
6926  300  600
6927  300  500
6928  300  200
6929  200  600
6930  200  800
6931  400  400
6932  300  500
6933  200  600
6934  400  400
6935  300  400
6936  300  400
6937  400  600
6938  200  700
6939  400  700
6940  300  400
6941  200  500
6942  300  600
6943  400  500
6944  300  400
6945  300  500
6946  300  400
6947  400  300
6948  300  500
6949  300  500
6950  300  400
6951  300  500
6952  300  400
6953  200  500
6954  300  600
6955  300  400
6956  300  400
6957  300  300
6958  300  400
6959  200  400
6960  200  300
6961  300  300
6962  300  600
6963  300  400
6964  200  300
6965  200  200
6966  100  600
6967  300  500
6968  200  500
6969  200  500
6970  300  500
6971  300  500
6972  300  300
6973  400  500
6974  300  800
6975  700  500
6976  400  500
6977  400  900
6978  5900  600
6979  400  700
6980  400  200
6981  200  700
6982  500  600
6983  400  600
6984  400  600
6985  400  600
6986  400  700
6987  500  600
6988  500  700
6989  600  700
6990  300  400
6991  200  600
6992  400  700
6993  400  400
6994  300  200
6995  200  400
6996  300  300
6997  200  400
6998  300  400
6999  300  500
7000  200  500
7001  300  400
7002  200  400
7003  200  400
7004  300  300
7005  200  500
7006  200  600
7007  300  400
7008  200  600
7009  300  300
7010  200  600
7011  500  600
7012  300  2100
7013  600  1100
7014  500  1000
7015  500  900
7016  400  700
7017  300  300
7018  300  700
7019  400  600
7020  400  700
7021  400  500
7022  400  600
7023  300  700
7024  600  700
7025  400  700
7026  300  700
7027  400  500
7028  500  600
7029  500  900
7030  500  500
7031  300  600
7032  600  500
7033  400  800
7034  500  500
7035  400  500
7036  300  800
7037  300  300
7038  100  500
7039  300  500
7040  300  300
7041  200  400
7042  500  900
7043  400  700
7044  500  800
7045  400  400
7046  300  600
7047  200  500
7048  300  700
7049  300  400
7050  300  500
7051  300  600
7052  400  400
7053  300  600
7054  300  400
7055  200  500
7056  300  400
7057  300  500
7058  300  400
7059  200  500
7060  300  500
7061  300  500
7062  300  400
7063  200  300
7064  200  500
7065  200  600
7066  300  400
7067  200  700
7068  300  400
7069  200  700
7070  400  600
7071  800  500
7072  300  300
7073  300  400
7074  300  100
7075  200  300
7076  300  400
7077  300  500
7078  300  300
7079  200  400
7080  300  500
7081  300  400
7082  200  400
7083  300  400
7084  300  400
7085  200  400
7086  300  300
7087  400  800
7088  300  800
7089  300  300
7090  100  500
7091  200  300
7092  200  500
7093  300  300
7094  200  500
7095  400  500
7096  400  400
7097  200  500
7098  400  400
7099  200  600
7100  300  400
7101  300  400
7102  300  500
7103  300  500
7104  400  800
7105  400  400
7106  300  700
7107  400  500
7108  200  600
7109  300  700
7110  400  400
7111  200  400
7112  200  600
7113  400  400
7114  200  300
7115  200  500
7116  300  300
7117  200  500
7118  300  500
7119  300  500
7120  200  500
7121  300  400
7122  200  500
7123  300  400
7124  200  500
7125  300  500
7126  200  400
7127  300  600
7128  300  500
7129  300  500
7130  300  400
7131  200  600
7132  300  600
7133  300  500
7134  300  600
7135  400  400
7136  300  400
7137  300  400
7138  300  500
7139  200  600
7140  200  500
7141  300  400
7142  300  400
7143  300  400
7144  300  500
7145  300  400
7146  200  400
7147  200  400
7148  300  500
7149  300  500
7150  300  400
7151  300  400
7152  200  500
7153  200  500
7154  300  400
7155  400  400
7156  300  400
7157  300  500
7158  300  500
7159  300  500
7160  300  300
7161  200  500
7162  200  400
7163  200  600
7164  300  300
7165  200  500
7166  400  400
7167  300  400
7168  200  400
7169  200  400
7170  200  700
7171  400  500
7172  300  300
7173  200  400
7174  300  400
7175  300  500
7176  300  300
7177  300  400
7178  200  500
7179  400  400
7180  200  500
7181  300  300
7182  200  500
7183  300  500
7184  300  500
7185  200  700
7186  300  500
7187  200  300
7188  200  400
7189  300  500
7190  200  300
7191  200  500
7192  300  400
7193  200  300
7194  200  400
7195  200  400
7196  300  300
7197  200  200
7198  100  500
7199  300  300
7200  200  500
7201  200  500
7202  300  500
7203  300  400
7204  200  200
7205  200  400
7206  200  600
7207  300  500
7208  400  600
7209  300  500
7210  300  300
7211  200  500
7212  200  600
7213  400  400
7214  300  500
7215  300  300
7216  200  300
7217  200  500
7218  200  600
7219  300  400
7220  300  300
7221  200  700
7222  300  400
7223  200  300
7224  100  600
7225  400  400
7226  300  300
7227  300  400
7228  200  400
7229  200  500
7230  300  400
7231  200  500
7232  300  500
7233  300  500
7234  200  500
7235  300  500
7236  300  400
7237  200  600
7238  400  600
7239  300  600
7240  400  500
7241  300  400
7242  300  400
7243  300  400
7244  300  600
7245  400  300
7246  200  400
7247  200  400
7248  200  400
7249  200  400
7250  200  300
7251  200  400
7252  300  400
7253  300  300
7254  200  400
7255  300  600
7256  300  500
7257  300  400
7258  200  400
7259  300  200
7260  200  600
7261  300  400
7262  200  400
7263  300  400
7264  200  300
7265  200  600
7266  300  500
7267  300  300
7268  200  400
7269  200  400
7270  200  400
7271  300  400
7272  200  700
7273  400  500
7274  400  600
7275  300  600
7276  400  300
7277  300  600
7278  300  400
7279  200  400
7280  300  300
7281  200  500
7282  300  400
7283  200  500
7284  300  500
7285  300  200
7286  200  500
7287  300  400
7288  200  400
7289  200  300
7290  200  500
7291  400  500
7292  300  400
7293  200  500
7294  200  500
7295  300  800
7296  500  500
7297  300  500
7298  300  400
7299  300  500
7300  300  600
7301  400  300
7302  300  400
7303  300  400
7304  300  300
7305  200  500
7306  300  500
7307  300  400
7308  200  500
7309  300  500
7310  300  400
7311  300  500
7312  300  400
7313  200  500
7314  300  400
7315  400  300
7316  300  600
7317  300  700
7318  300  800
7319  400  400
7320  300  600
7321  300  400
7322  300  400
7323  200  500
7324  300  100
7325  100  500
7326  300  600
7327  400  400
7328  300  400
7329  300  600
7330  400  600
7331  300  300
7332  100  500
7333  400  300
7334  300  300
7335  200  400
7336  300  500
7337  300  400
7338  300  400
7339  200  500
7340  300  500
7341  300  300
7342  200  400
7343  300  400
7344  300  300
7345  300  300
7346  200  400
7347  200  500
7348  300  400
7349  200  700
7350  300  600
7351  300  400
7352  300  500
7353  400  400
7354  300  300
7355  300  500
7356  300  600
7357  400  600
7358  200  500
7359  300  400
7360  200  400
7361  300  500
7362  300  300
7363  200  400
7364  200  500
7365  300  600
7366  300  400
7367  300  500
7368  300  400
7369  200  800
7370  300  400
7371  300  500
7372  300  400
7373  200  300
7374  200  400
7375  300  700
7376  300  300
7377  200  500
7378  300  300
7379  200  400
7380  300  400
7381  200  500
7382  300  400
7383  300  400
7384  300  300
7385  200  600
7386  300  500
7387  200  700
7388  400  400
7389  200  500
7390  300  700
7391  400  600
7392  300  400
7393  300  600
7394  200  400
7395  200  500
7396  200  500
7397  300  400
7398  300  500
7399  200  500
7400  300  600
7401  400  500
7402  300  500
7403  300  400
7404  300  500
7405  300  400
7406  300  500
7407  300  400
7408  200  300
7409  200  500
7410  300  400
7411  200  300
7412  200  500
7413  300  600
7414  300  600
7415  400  500
7416  400  600
7417  400  500
7418  200  400
7419  400  400
7420  200  300
7421  200  300
7422  200  400
7423  300  500
7424  400  300
7425  200  600
7426  200  400
7427  300  400
7428  200  500
7429  300  500
7430  400  600
7431  300  500
7432  300  300
7433  300  300
7434  200  600
7435  300  600
7436  300  600
7437  300  300
7438  200  400
7439  300  300
7440  200  400
7441  200  400
7442  300  600
7443  300  600
7444  400  700
7445  300  500
7446  300  500
7447  200  500
7448  300  400
7449  300  400
7450  300  400
7451  300  500
7452  300  500
7453  300  500
7454  300  400
7455  200  600
7456  300  300
7457  200  600
7458  400  700
7459  300  500
7460  300  500
7461  200  200
7462  200  500
7463  400  400
7464  200  300
7465  300  400
7466  300  300
7467  200  300
7468  200  600
7469  300  400
7470  300  500
7471  300  500
7472  300  600
7473  400  300
7474  200  500
7475  300  500
7476  200  400
7477  200  300
7478  200  300
7479  300  500
7480  200  300
7481  200  300
7482  200  600
7483  300  400
7484  200  300
7485  200  300
7486  300  500
7487  400  400
7488  200  500
7489  400  500
7490  300  300
7491  200  500
7492  300  500
7493  300  500
7494  300  500
7495  300  400
7496  200  300
7497  300  400
7498  300  400
7499  200  800
7500  300  600
7501  300  600
7502  500  300
7503  200  300
7504  200  500
7505  300  400
7506  200  400
7507  300  500
7508  300  500
7509  300  500
7510  200  500
7511  300  400
7512  200  300
7513  200  600
7514  400  500
7515  300  300
7516  200  400
7517  200  600
7518  300  400
7519  300  300
7520  200  600
7521  300  500
7522  300  400
7523  300  600
7524  300  500
7525  300  300
7526  200  400
7527  200  500
7528  200  300
7529  200  400
7530  200  600
7531  400  300
7532  200  400
7533  300  400
7534  300  300
7535  300  500
7536  200  500
7537  300  400
7538  300  500
7539  300  300
7540  300  400
7541  200  500
7542  300  400
7543  200  300
7544  200  700
7545  400  400
7546  300  600
7547  500  700
7548  300  400
7549  200  400
7550  300  400
7551  300  400
7552  200  700
7553  400  600
7554  300  300
7555  300  600
7556  300  400
7557  300  700
7558  500  600
7559  300  700
7560  400  700
7561  500  400
7562  400  600
7563  400  500
7564  400  600
7565  300  500
7566  400  700
7567  400  600
7568  400  400
7569  300  800
7570  400  400
7571  300  400
7572  300  400
7573  200  500
7574  300  200
7575  200  400
7576  300  500
7577  300  200
7578  200  300
7579  200  600
7580  400  400
7581  200  200
7582  100  400
7583  300  400
7584  200  500
7585  400  400
7586  200  400
7587  400  500
7588  300  400
7589  300  500
7590  300  500
7591  300  600
7592  300  500
7593  200  300
7594  300  600
7595  300  500
7596  300  400
7597  200  400
7598  300  200
7599  200  500
7600  300  400
7601  200  400
7602  300  500
7603  300  400
7604  200  300
7605  200  700
7606  400  300
7607  200  400
7608  300  500
7609  300  300
7610  300  400
7611  200  500
7612  200  600
7613  400  600
7614  400  300
7615  300  400
7616  200  600
7617  300  500
7618  300  500
7619  200  300
7620  300  400
7621  300  500
7622  300  400
7623  200  500
7624  300  300
7625  200  300
7626  200  400
7627  300  500
7628  300  300
7629  200  300
7630  300  500
7631  200  500
7632  300  700
7633  400  500
7634  300  800
7635  400  400
7636  200  500
7637  300  400
7638  300  300
7639  300  600
7640  300  600
7641  300  400
7642  200  400
7643  200  300
7644  200  400
7645  300  400
7646  300  500
7647  300  400
7648  200  500
7649  200  500
7650  300  300
7651  200  300
7652  200  400
7653  200  300
7654  200  400
7655  300  600
7656  400  500
7657  300  500
7658  300  600
7659  300  400
7660  300  300
7661  200  400
7662  200  400
7663  300  300
7664  200  500
7665  300  400
7666  300  400
7667  200  500
7668  400  400
7669  200  600
7670  300  400
7671  200  500
7672  200  400
7673  200  400
7674  200  600
7675  300  400
7676  300  500
7677  300  500
7678  300  300
7679  200  500
7680  200  600
7681  300  700
7682  400  400
7683  200  300
7684  200  500
7685  300  600
7686  400  500
7687  300  500
7688  300  400
7689  200  500
7690  200  400
7691  300  500
7692  400  400
7693  200  500
7694  200  500
7695  200  400
7696  300  400
7697  200  400
7698  300  400
7699  200  500
7700  200  500
7701  300  400
7702  300  400
7703  200  400
7704  300  400
7705  200  200
7706  200  300
7707  300  500
7708  300  500
7709  300  500
7710  300  600
7711  300  300
7712  200  500
7713  300  600
7714  300  400
7715  300  300
7716  200  500
7717  200  500
7718  300  500
7719  400  600
7720  300  400
7721  200  400
7722  200  400
7723  200  500
7724  300  400
7725  300  500
7726  300  500
7727  300  400
7728  300  500
7729  400  400
7730  200  500
7731  300  600
7732  300  600
7733  300  400
7734  400  400
7735  300  300
7736  200  600
7737  400  400
7738  200  500
7739  400  300
7740  300  500
7741  300  400
7742  300  500
7743  300  500
7744  200  500
7745  300  600
7746  300  600
7747  400  400
7748  200  400
7749  200  600
7750  300  500
7751  300  400
7752  200  600
7753  400  500
7754  300  400
7755  300  400
7756  300  700
7757  300  500
7758  200  400
7759  300  300
7760  200  1100
7761  600  500
7762  200  400
7763  300  500
7764  400  400
7765  200  400
7766  200  400
7767  400  500
7768  300  500
7769  400  500
7770  300  500
7771  200  500
7772  300  400
7773  200  400
7774  300  400
7775  200  500
7776  300  300
7777  300  500
7778  400  400
7779  300  600
7780  300  400
7781  200  400
7782  300  500
7783  200  200
7784  200  300
7785  200  300
7786  200  200
7787  100  500
7788  300  500
7789  300  300
7790  200  400
7791  100  400
7792  300  400
7793  200  300
7794  200  300
7795  200  500
7796  300  400
7797  300  500
7798  300  600
7799  400  600
7800  400  700
7801  300  400
7802  400  800
7803  400  600
7804  400  700
7805  400  600
7806  300  600
7807  400  500
7808  300  400
7809  200  500
7810  400  500
7811  300  700
7812  400  500
7813  300  500
7814  300  300
7815  200  500
7816  300  500
7817  300  300
7818  200  400
7819  200  400
7820  200  400
7821  300  400
7822  200  300
7823  200  400
7824  200  400
7825  200  700
7826  400  300
7827  200  400
7828  200  400
7829  300  500
7830  300  200
7831  200  500
7832  300  400
7833  300  400
7834  300  400
7835  200  300
7836  400  1200
7837  500  1200
7838  200  400
7839  300  600
7840  300  500
7841  400  1000
7842  500  1200
7843  600  900
7844  300  700
7845  300  500
7846  300  400
7847  200  300
7848  200  400
7849  300  400
7850  200  500
7851  200  400
7852  300  300
7853  300  500
7854  200  600
7855  400  300
7856  200  500
7857  300  500
7858  300  500
7859  300  300
7860  200  300
7861  200  600
7862  300  600
7863  300  500
7864  300  500
7865  300  500
7866  300  300
7867  200  600
7868  300  700
7869  400  400
7870  300  300
7871  200  600
7872  300  600
7873  500  500
7874  200  300
7875  100  600
7876  500  800
7877  400  800
7878  400  600
7879  300  600
7880  300  400
7881  300  700
7882  400  500
7883  300  500
7884  300  500
7885  200  400
7886  300  400
7887  100  400
7888  300  500
7889  300  600
7890  300  400
7891  300  600
7892  300  400
7893  300  500
7894  300  500
7895  900  400
7896  300  400
7897  300  500
7898  400  400
7899  200  500
7900  300  500
7901  200  500
7902  300  500
7903  300  400
7904  300  300
7905  300  500
7906  300  300
7907  300  500
7908  200  400
7909  300  400
7910  300  500
7911  200  400
7912  200  600
7913  300  600
7914  400  400
7915  300  500
7916  400  500
7917  400  600
7918  400  600
7919  500  600
7920  400  500
7921  400  1000
7922  400  500
7923  200  400
7924  300  500
7925  300  500
7926  300  400
7927  300  600
7928  400  400
7929  300  200
7930  100  500
7931  200  400
7932  300  300
7933  200  400
7934  200  500
7935  300  600
7936  300  500
7937  300  500
7938  300  300
7939  200  400
7940  300  300
7941  200  500
7942  300  500
7943  400  600
7944  300  400
7945  300  400
7946  200  600
7947  300  600
7948  400  700
7949  300  300
7950  200  400
7951  200  500
7952  300  1000
7953  300  600
7954  300  500
7955  200  400
7956  200  700
7957  800  1000
7958  300  1100
7959  200  400
7960  300  600
7961  300  500
7962  300  600
7963  500  800
7964  300  500
7965  200  400
7966  300  400
7967  200  300
7968  200  300
7969  200  300
7970  200  300
7971  300  600
7972  300  600
7973  300  500
7974  400  400
7975  300  500
7976  200  400
7977  300  400
7978  200  600
7979  400  400
7980  200  400
7981  200  500
7982  200  600
7983  400  600
7984  200  500
7985  300  500
7986  300  400
7987  300  400
7988  200  500
7989  300  500
7990  300  600
7991  300  600
7992  300  400
7993  300  500
7994  300  300
7995  300  500
7996  400  500
7997  300  300
7998  300  400
7999  200  500
8000  400  700
8001  400  400
8002  300  600
8003  400  600
8004  300  500
8005  300  400
8006  300  400
8007  200  400
8008  200  400
8009  300  600
8010  300  500
8011  300  800
8012  500  300
8013  200  200
8014  100  400
8015  200  500
8016  200  400
8017  200  400
8018  300  400
8019  200  500
8020  300  600
8021  300  400
8022  400  400
8023  200  500
8024  400  400
8025  300  400
8026  200  600
8027  300  300
8028  200  300
8029  200  200
8030  200  500
8031  200  600
8032  400  300
8033  200  500
8034  300  500
8035  300  400
8036  200  400
8037  300  300
8038  200  500
8039  200  400
8040  200  500
8041  300  300
8042  300  300
8043  300  500
8044  200  300
8045  200  500
8046  300  500
8047  300  500
8048  300  400
8049  300  300
8050  200  500
8051  300  400
8052  300  500
8053  300  500
8054  200  300
8055  200  400
8056  200  400
8057  200  500
8058  300  500
8059  300  400
8060  300  500
8061  300  400
8062  200  500
8063  300  500
8064  400  500
8065  300  300
8066  300  500
8067  300  500
8068  200  500
8069  300  500
8070  300  400
8071  300  500
8072  300  400
8073  200  300
8074  200  300
8075  300  400
8076  300  300
8077  200  600
8078  400  300
8079  200  400
8080  200  500
8081  300  400
8082  200  500
8083  300  400
8084  200  500
8085  200  300
8086  200  600
8087  300  500
8088  300  400
8089  300  300
8090  100  400
8091  300  500
8092  200  600
8093  300  400
8094  300  400
8095  200  400
8096  200  300
8097  300  500
8098  300  600
8099  400  300
8100  300  300
8101  300  500
8102  300  500
8103  700  600
8104  300  300
8105  200  500
8106  300  400
8107  300  500
8108  300  300
8109  200  300
8110  200  500
8111  200  500
8112  200  400
8113  200  500
8114  300  500
8115  300  400
8116  300  600
8117  400  500
8118  300  400
8119  200  700
